code,id,equipement_id,date,x,voie,horodatage,vitesse,longueur
M7i,6460,6460,2019-02-18 10:39:45.549,1385075050.0,0.0,1385.0,75.0,50.0
M7i,6460,6460,2019-02-18 10:39:57.085,2932087100.0,0.0,2932.0,87.0,100.0
M7i,6460,6460,2019-02-18 10:40:03.049,3501083041.0,0.0,3501.0,83.0,41.0
M7i,6460,6460,2019-02-18 10:40:10.049,3993083047.0,0.0,3993.0,83.0,47.0
M7i,6460,6460,2019-02-18 10:40:16.049,4760072045.0,0.0,4760.0,72.0,45.0
M7i,6460,6460,2019-02-18 10:40:22.049,5084073053.0,0.0,5084.0,73.0,53.0
M7i,6460,6460,2019-02-18 10:40:33.548,10281081044.0,1.0,281.0,81.0,44.0
M7i,6460,6460,2019-02-18 10:40:39.549,812067039.0,0.0,812.0,67.0,39.0
M7i,6460,6460,2019-02-18 10:40:45.549,1606060043.0,0.0,1606.0,60.0,43.0
M7i,6460,6460,2019-02-18 10:40:52.049,1940062040.0,0.0,1940.0,62.0,40.0
M7i,6460,6460,2019-02-18 10:40:58.085,2704062044.0,0.0,2704.0,62.0,44.0
M7i,6460,6460,2019-02-18 10:41:03.549,23368093039.0,2.0,3368.0,93.0,39.0
M7i,6460,6460,2019-02-18 10:41:15.549,4625084044.0,0.0,4625.0,84.0,44.0
M7i,6460,6460,2019-02-18 10:41:27.549,15779100046.0,1.0,5779.0,100.0,46.0
M7i,6460,6460,2019-02-18 10:41:33.549,432087045.0,0.0,432.0,87.0,45.0
M7i,6460,6460,2019-02-18 10:41:39.549,1057090047.0,0.0,1057.0,90.0,47.0
M7i,6460,6460,2019-02-18 10:41:45.549,1731094044.0,0.0,1731.0,94.0,44.0
M7i,6460,6460,2019-02-18 10:41:51.549,12093085078.0,1.0,2093.0,85.0,78.0
M7i,6460,6460,2019-02-18 10:41:57.549,22731105041.0,2.0,2731.0,105.0,41.0
M7i,6460,6460,2019-02-18 10:42:03.549,3406080030.0,0.0,3406.0,80.0,30.0
M7i,6460,6460,2019-02-18 10:42:09.549,14148097039.0,1.0,4148.0,97.0,39.0
M7i,6460,6460,2019-02-18 10:42:21.548,5043071043.0,0.0,5043.0,71.0,43.0
M7i,6460,6460,2019-02-18 10:42:27.548,15669097048.0,1.0,5669.0,97.0,48.0
M7i,6460,6460,2019-02-18 10:42:33.548,10189078101.0,1.0,189.0,78.0,101.0
M7i,6460,6460,2019-02-18 10:42:39.549,980077047.0,0.0,980.0,77.0,47.0
M7i,6460,6460,2019-02-18 10:42:45.549,1617076039.0,0.0,1617.0,76.0,39.0
M7i,6460,6460,2019-02-18 10:42:51.549,2061079043.0,0.0,2061.0,79.0,43.0
M7i,6460,6460,2019-02-18 10:42:57.549,12691087037.0,1.0,2691.0,87.0,37.0
M7i,6460,6460,2019-02-18 10:43:03.549,23574100041.0,2.0,3574.0,100.0,41.0
M7i,6460,6460,2019-02-18 10:43:16.049,4571083036.0,0.0,4571.0,83.0,36.0
M7i,6460,6460,2019-02-18 10:43:21.548,15351082012.0,1.0,5351.0,82.0,12.0
M7i,6460,6460,2019-02-18 10:43:27.551,25746125037.0,2.0,5746.0,125.0,37.0
M7i,6460,6460,2019-02-18 10:43:33.585,10412109041.0,1.0,412.0,109.0,41.0
M7i,6460,6460,2019-02-18 10:43:39.549,10781098035.0,1.0,781.0,98.0,35.0
M7i,6460,6460,2019-02-18 10:43:45.585,1734071041.0,0.0,1734.0,71.0,41.0
M7i,6460,6460,2019-02-18 10:43:51.549,12083085043.0,1.0,2083.0,85.0,43.0
M7i,6460,6460,2019-02-18 10:43:58.549,12564095039.0,1.0,2564.0,95.0,39.0
M7i,6460,6460,2019-02-18 10:44:04.051,13506097038.0,1.0,3506.0,97.0,38.0
M7i,6460,6460,2019-02-18 10:44:10.049,4115068043.0,0.0,4115.0,68.0,43.0
M7i,6460,6460,2019-02-18 10:44:15.549,4584077042.0,0.0,4584.0,77.0,42.0
M7i,6460,6460,2019-02-18 10:44:21.549,5332072035.0,0.0,5332.0,72.0,35.0
M7i,6460,6460,2019-02-18 10:44:27.548,5771087043.0,0.0,5771.0,87.0,43.0
M7i,6460,6460,2019-02-18 10:44:34.05,10133084165.0,1.0,133.0,84.0,165.0
M7i,6460,6460,2019-02-18 10:44:39.549,1127083047.0,0.0,1127.0,83.0,47.0
M7i,6460,6460,2019-02-18 10:44:51.548,22285108050.0,2.0,2285.0,108.0,50.0
M7i,6460,6460,2019-02-18 10:44:58.049,12774075054.0,1.0,2774.0,75.0,54.0
M7i,6460,6460,2019-02-18 10:45:04.049,13479075049.0,1.0,3479.0,75.0,49.0
M7i,6460,6460,2019-02-18 10:45:10.049,3960077046.0,0.0,3960.0,77.0,46.0
M7i,6460,6460,2019-02-18 10:45:22.049,15056085046.0,1.0,5056.0,85.0,46.0
M7i,6460,6460,2019-02-18 10:45:27.585,25790113069.0,2.0,5790.0,113.0,69.0
M7i,6460,6460,2019-02-18 10:45:33.585,10433087165.0,1.0,433.0,87.0,165.0
M7i,6460,6460,2019-02-18 10:45:39.549,20987109043.0,2.0,987.0,109.0,43.0
M7i,6460,6460,2019-02-18 10:45:46.049,1310081042.0,0.0,1310.0,81.0,42.0
M7i,6460,6460,2019-02-18 10:45:52.049,22139090046.0,2.0,2139.0,90.0,46.0
M7i,6460,6460,2019-02-18 10:46:04.048,3459076040.0,0.0,3459.0,76.0,40.0
M7i,6460,6460,2019-02-18 10:46:10.049,3913065041.0,0.0,3913.0,65.0,41.0
M7i,6460,6460,2019-02-18 10:46:15.585,24422105050.0,2.0,4422.0,105.0,50.0
M7i,6460,6460,2019-02-18 10:46:21.549,5266065043.0,0.0,5266.0,65.0,43.0
M7i,6460,6460,2019-02-18 10:46:28.049,25730103044.0,2.0,5730.0,103.0,44.0
M7i,6460,6460,2019-02-18 10:46:34.049,443061044.0,0.0,443.0,61.0,44.0
M7i,6460,6460,2019-02-18 10:46:39.549,1148066039.0,0.0,1148.0,66.0,39.0
M7i,6460,6460,2019-02-18 10:46:45.585,21508108040.0,2.0,1508.0,108.0,40.0
M7i,6460,6460,2019-02-18 10:46:51.585,22305089036.0,2.0,2305.0,89.0,36.0
M7i,6460,6460,2019-02-18 10:46:58.049,12588098043.0,1.0,2588.0,98.0,43.0
M7i,6460,6460,2019-02-18 10:47:08.975,23386096040.0,2.0,3386.0,96.0,40.0
M7i,6460,6460,2019-02-18 10:47:10.549,3839062039.0,0.0,3839.0,62.0,39.0
M7i,6460,6460,2019-02-18 10:47:15.549,14619077036.0,1.0,4619.0,77.0,36.0
M7i,6460,6460,2019-02-18 10:47:21.549,24973099038.0,2.0,4973.0,99.0,38.0
M7i,6460,6460,2019-02-18 10:47:27.549,25604108045.0,2.0,5604.0,108.0,45.0
M7i,6460,6460,2019-02-18 10:47:33.549,20212091042.0,2.0,212.0,91.0,42.0
M7i,6460,6460,2019-02-18 10:47:39.549,914065039.0,0.0,914.0,65.0,39.0
M7i,6460,6460,2019-02-18 10:47:46.049,21496110047.0,2.0,1496.0,110.0,47.0
M7i,6460,6460,2019-02-18 10:47:51.549,1998065048.0,0.0,1998.0,65.0,48.0
M7i,6460,6460,2019-02-18 10:47:58.049,2621065058.0,0.0,2621.0,65.0,58.0
M7i,6460,6460,2019-02-18 10:48:04.048,23190100098.0,2.0,3190.0,100.0,98.0
M7i,6460,6460,2019-02-18 10:48:10.049,3832063049.0,0.0,3832.0,63.0,49.0
M7i,6460,6460,2019-02-18 10:48:15.549,4593063043.0,0.0,4593.0,63.0,43.0
M7i,6460,6460,2019-02-18 10:48:21.549,25149116043.0,2.0,5149.0,116.0,43.0
M7i,6460,6460,2019-02-18 10:48:28.074,5665075045.0,0.0,5665.0,75.0,45.0
M7i,6460,6460,2019-02-18 10:48:34.085,10323095038.0,1.0,323.0,95.0,38.0
M7i,6460,6460,2019-02-18 10:48:39.549,982073040.0,0.0,982.0,73.0,40.0
M7i,6460,6460,2019-02-18 10:48:45.549,1755071043.0,0.0,1755.0,71.0,43.0
M7i,6460,6460,2019-02-18 10:48:51.549,2365081041.0,0.0,2365.0,81.0,41.0
M7i,6460,6460,2019-02-18 10:48:59.085,12643084158.0,1.0,2643.0,84.0,158.0
M7i,6460,6460,2019-02-18 10:49:04.085,13521102046.0,1.0,3521.0,102.0,46.0
M7i,6460,6460,2019-02-18 10:49:09.549,14118109043.0,1.0,4118.0,109.0,43.0
M7i,6460,6460,2019-02-18 10:49:15.549,4630069038.0,0.0,4630.0,69.0,38.0
M7i,6460,6460,2019-02-18 10:49:21.549,14950101039.0,1.0,4950.0,101.0,39.0
M7i,6460,6460,2019-02-18 10:49:28.085,15793083043.0,1.0,5793.0,83.0,43.0
M7i,6460,6460,2019-02-18 10:49:33.549,427062039.0,0.0,427.0,62.0,39.0
M7i,6460,6460,2019-02-18 10:49:45.549,21413101040.0,2.0,1413.0,101.0,40.0
M7i,6460,6460,2019-02-18 10:49:51.549,22183108041.0,2.0,2183.0,108.0,41.0
M7i,6460,6460,2019-02-18 10:49:57.549,2753076038.0,0.0,2753.0,76.0,38.0
M7i,6460,6460,2019-02-18 10:50:03.549,3425083066.0,0.0,3425.0,83.0,66.0
M7i,6460,6460,2019-02-18 10:50:09.549,4021087042.0,0.0,4021.0,87.0,42.0
M7i,6460,6460,2019-02-18 10:50:16.562,14639095036.0,1.0,4639.0,95.0,36.0
M7i,6460,6460,2019-02-18 10:50:21.049,15265084078.0,1.0,5265.0,84.0,78.0
M7i,6460,6460,2019-02-18 10:50:27.569,25562110043.0,2.0,5562.0,110.0,43.0
M7i,6460,6460,2019-02-18 10:50:33.585,10503075040.0,1.0,503.0,75.0,40.0
M7i,6460,6460,2019-02-18 10:50:39.549,1070075046.0,0.0,1070.0,75.0,46.0
M7i,6460,6460,2019-02-18 10:50:45.548,11638104040.0,1.0,1638.0,104.0,40.0
M7i,6460,6460,2019-02-18 10:50:51.585,12197104035.0,1.0,2197.0,104.0,35.0
M7i,6460,6460,2019-02-18 10:50:57.585,22639096039.0,2.0,2639.0,96.0,39.0
M7i,6460,6460,2019-02-18 10:51:04.049,13386087072.0,1.0,3386.0,87.0,72.0
M7i,6460,6460,2019-02-18 10:51:09.585,23823090045.0,2.0,3823.0,90.0,45.0
M7i,6460,6460,2019-02-18 10:51:16.049,4502087066.0,0.0,4502.0,87.0,66.0
M7i,6460,6460,2019-02-18 10:51:21.549,25119104051.0,2.0,5119.0,104.0,51.0
M7i,6460,6460,2019-02-18 10:51:27.549,25637104046.0,2.0,5637.0,104.0,46.0
M7i,6460,6460,2019-02-18 10:51:33.585,10433087163.0,1.0,433.0,87.0,163.0
M7i,6460,6460,2019-02-18 10:51:39.549,20775099040.0,2.0,775.0,99.0,40.0
M7i,6460,6460,2019-02-18 10:51:46.049,21441114040.0,2.0,1441.0,114.0,40.0
M7i,6460,6460,2019-02-18 10:52:03.585,23135102042.0,2.0,3135.0,102.0,42.0
M7i,6460,6460,2019-02-18 10:52:09.549,24017103044.0,2.0,4017.0,103.0,44.0
M7i,6460,6460,2019-02-18 10:52:16.049,4638076136.0,0.0,4638.0,76.0,136.0
M7i,6460,6460,2019-02-18 10:52:21.549,5073073046.0,0.0,5073.0,73.0,46.0
M7i,6460,6460,2019-02-18 10:52:28.049,5817079040.0,0.0,5817.0,79.0,40.0
M7i,6460,6460,2019-02-18 10:52:34.049,557064047.0,0.0,557.0,64.0,47.0
M7i,6460,6460,2019-02-18 10:52:39.549,10881096037.0,1.0,881.0,96.0,37.0
M7i,6460,6460,2019-02-18 10:52:45.585,21561112043.0,2.0,1561.0,112.0,43.0
M7i,6460,6460,2019-02-18 10:52:51.549,1985071071.0,0.0,1985.0,71.0,71.0
M7i,6460,6460,2019-02-18 10:52:58.049,22746108039.0,2.0,2746.0,108.0,39.0
M7i,6460,6460,2019-02-18 10:53:04.049,23359110036.0,2.0,3359.0,110.0,36.0
M7i,6460,6460,2019-02-18 10:53:09.585,3962074040.0,0.0,3962.0,74.0,40.0
M7i,6460,6460,2019-02-18 10:53:16.049,24471110044.0,2.0,4471.0,110.0,44.0
M7i,6460,6460,2019-02-18 10:53:22.549,5217074042.0,0.0,5217.0,74.0,42.0
M7i,6460,6460,2019-02-18 10:53:27.549,15974106040.0,1.0,5974.0,106.0,40.0
M7i,6460,6460,2019-02-18 10:53:33.549,249083072.0,0.0,249.0,83.0,72.0
M7i,6460,6460,2019-02-18 10:53:40.049,827083040.0,0.0,827.0,83.0,40.0
M7i,6460,6460,2019-02-18 10:53:45.55,1565067039.0,0.0,1565.0,67.0,39.0
M7i,6460,6460,2019-02-18 10:53:51.549,12108092037.0,1.0,2108.0,92.0,37.0
M7i,6460,6460,2019-02-18 10:53:58.049,22850122043.0,2.0,2850.0,122.0,43.0
M7i,6460,6460,2019-02-18 10:54:03.549,23341111043.0,2.0,3341.0,111.0,43.0
M7i,6460,6460,2019-02-18 10:54:09.549,14076087164.0,1.0,4076.0,87.0,164.0
M7i,6460,6460,2019-02-18 10:54:15.586,4562085101.0,0.0,4562.0,85.0,101.0
M7i,6460,6460,2019-02-18 10:54:21.549,4956075050.0,0.0,4956.0,75.0,50.0
M7i,6460,6460,2019-02-18 10:54:33.549,20168114033.0,2.0,168.0,114.0,33.0
M7i,6460,6460,2019-02-18 10:54:39.549,20841130037.0,2.0,841.0,130.0,37.0
M7i,6460,6460,2019-02-18 10:54:46.049,1421076039.0,0.0,1421.0,76.0,39.0
M7i,6460,6460,2019-02-18 10:54:51.549,22009105041.0,2.0,2009.0,105.0,41.0
M7i,6460,6460,2019-02-18 10:54:59.086,2794080036.0,0.0,2794.0,80.0,36.0
M7i,6460,6460,2019-02-18 10:55:04.086,13369093060.0,1.0,3369.0,93.0,60.0
M7i,6460,6460,2019-02-18 10:55:09.549,3912076041.0,0.0,3912.0,76.0,41.0
M7i,6460,6460,2019-02-18 10:55:16.086,14556080043.0,1.0,4556.0,80.0,43.0
M7i,6460,6460,2019-02-18 10:55:21.548,15157087039.0,1.0,5157.0,87.0,39.0
M7i,6460,6460,2019-02-18 10:55:39.549,1009086040.0,0.0,1009.0,86.0,40.0
M7i,6460,6460,2019-02-18 10:55:45.548,21743105045.0,2.0,1743.0,105.0,45.0
M7i,6460,6460,2019-02-18 10:55:52.048,2262075047.0,0.0,2262.0,75.0,47.0
M7i,6460,6460,2019-02-18 10:55:58.048,2624075045.0,0.0,2624.0,75.0,45.0
M7i,6460,6460,2019-02-18 10:56:04.049,13296088120.0,1.0,3296.0,88.0,120.0
M7i,6460,6460,2019-02-18 10:56:09.549,13710086042.0,1.0,3710.0,86.0,42.0
M7i,6460,6460,2019-02-18 10:56:22.085,4996077042.0,0.0,4996.0,77.0,42.0
M7i,6460,6460,2019-02-18 10:56:28.548,15626087049.0,1.0,5626.0,87.0,49.0
M7i,6460,6460,2019-02-18 10:56:34.048,427083040.0,0.0,427.0,83.0,40.0
M7i,6460,6460,2019-02-18 10:56:39.548,20909118041.0,2.0,909.0,118.0,41.0
M7i,6460,6460,2019-02-18 10:56:45.549,11537101038.0,1.0,1537.0,101.0,38.0
M7i,6460,6460,2019-02-18 10:56:52.048,2366086039.0,0.0,2366.0,86.0,39.0
M7i,6460,6460,2019-02-18 10:57:03.549,3341079039.0,0.0,3341.0,79.0,39.0
M7i,6460,6460,2019-02-18 10:57:09.549,3937081042.0,0.0,3937.0,81.0,42.0
M7i,6460,6460,2019-02-18 10:57:21.549,5136073042.0,0.0,5136.0,73.0,42.0
M7i,6460,6460,2019-02-18 10:57:28.049,25633101056.0,2.0,5633.0,101.0,56.0
M7i,6460,6460,2019-02-18 10:57:33.549,10324084136.0,1.0,324.0,84.0,136.0
M7i,6460,6460,2019-02-18 10:57:39.548,11092087072.0,1.0,1092.0,87.0,72.0
M7i,6460,6460,2019-02-18 10:57:46.048,1523078041.0,0.0,1523.0,78.0,41.0
M7i,6460,6460,2019-02-18 10:57:51.549,2280077071.0,0.0,2280.0,77.0,71.0
M7i,6460,6460,2019-02-18 10:57:57.549,2928064156.0,0.0,2928.0,64.0,156.0
M7i,6460,6460,2019-02-18 10:58:03.549,3280065043.0,0.0,3280.0,65.0,43.0
M7i,6460,6460,2019-02-18 10:58:09.549,3919059039.0,0.0,3919.0,59.0,39.0
M7i,6460,6460,2019-02-18 10:58:15.549,4612064164.0,0.0,4612.0,64.0,164.0
M7i,6460,6460,2019-02-18 10:58:21.549,15094080162.0,1.0,5094.0,80.0,162.0
M7i,6460,6460,2019-02-18 10:58:27.549,15606081140.0,1.0,5606.0,81.0,140.0
M7i,6460,6460,2019-02-18 10:58:33.549,10209082171.0,1.0,209.0,82.0,171.0
M7i,6460,6460,2019-02-18 10:58:40.048,10763081186.0,1.0,763.0,81.0,186.0
M7i,6460,6460,2019-02-18 10:58:45.548,11521103047.0,1.0,1521.0,103.0,47.0
M7i,6460,6460,2019-02-18 10:58:51.549,2024066046.0,0.0,2024.0,66.0,46.0
M7i,6460,6460,2019-02-18 10:58:58.049,2781081043.0,0.0,2781.0,81.0,43.0
M7i,6460,6460,2019-02-18 10:59:03.549,23531111050.0,2.0,3531.0,111.0,50.0
M7i,6460,6460,2019-02-18 10:59:09.549,4084069047.0,0.0,4084.0,69.0,47.0
M7i,6460,6460,2019-02-18 10:59:15.549,14368082055.0,1.0,4368.0,82.0,55.0
M7i,6460,6460,2019-02-18 10:59:21.549,24974109040.0,2.0,4974.0,109.0,40.0
M7i,6460,6460,2019-02-18 10:59:27.549,5793073045.0,0.0,5793.0,73.0,45.0
M7i,6460,6460,2019-02-18 10:59:34.548,367080041.0,0.0,367.0,80.0,41.0
M7i,6460,6460,2019-02-18 10:59:39.549,11016093038.0,1.0,1016.0,93.0,38.0
M7i,6460,6460,2019-02-18 10:59:45.549,21559110054.0,2.0,1559.0,110.0,54.0
M7i,6460,6460,2019-02-18 10:59:51.569,12178084156.0,1.0,2178.0,84.0,156.0
M7i,6460,6460,2019-02-18 10:59:57.549,2934062059.0,0.0,2934.0,62.0,59.0
M7i,6460,6460,2019-02-18 11:00:04.049,13285096039.0,1.0,3285.0,96.0,39.0
M7i,6460,6460,2019-02-18 11:00:09.557,4019085039.0,0.0,4019.0,85.0,39.0
M7i,6460,6460,2019-02-18 11:00:21.555,15243097041.0,1.0,5243.0,97.0,41.0
M7i,6460,6460,2019-02-18 11:00:27.564,15887085044.0,1.0,5887.0,85.0,44.0
M7i,6460,6460,2019-02-18 11:00:34.049,10297093038.0,1.0,297.0,93.0,38.0
M7i,6460,6460,2019-02-18 11:00:39.549,987083043.0,0.0,987.0,83.0,43.0
M7i,6460,6460,2019-02-18 11:00:52.049,12003080041.0,1.0,2003.0,80.0,41.0
M7i,6460,6460,2019-02-18 11:00:57.586,12795082046.0,1.0,2795.0,82.0,46.0
M7i,6460,6460,2019-02-18 11:01:03.585,23470100034.0,2.0,3470.0,100.0,34.0
M7i,6460,6460,2019-02-18 11:01:09.549,3900066035.0,0.0,3900.0,66.0,35.0
M7i,6460,6460,2019-02-18 11:01:16.049,4441066168.0,0.0,4441.0,66.0,168.0
M7i,6460,6460,2019-02-18 11:01:22.049,5031065055.0,0.0,5031.0,65.0,55.0
M7i,6460,6460,2019-02-18 11:01:28.049,25629100047.0,2.0,5629.0,100.0,47.0
M7i,6460,6460,2019-02-18 11:01:33.644,387082040.0,0.0,387.0,82.0,40.0
M7i,6460,6460,2019-02-18 11:01:45.616,1785076033.0,0.0,1785.0,76.0,33.0
M7i,6460,6460,2019-02-18 11:01:51.549,2084068166.0,0.0,2084.0,68.0,166.0
M7i,6460,6460,2019-02-18 11:01:58.049,2771082042.0,0.0,2771.0,82.0,42.0
M7i,6460,6460,2019-02-18 11:02:04.049,13599101041.0,1.0,3599.0,101.0,41.0
M7i,6460,6460,2019-02-18 11:02:10.049,23995109043.0,2.0,3995.0,109.0,43.0
M7i,6460,6460,2019-02-18 11:02:16.049,24536117057.0,2.0,4536.0,117.0,57.0
M7i,6460,6460,2019-02-18 11:02:21.585,25103117045.0,2.0,5103.0,117.0,45.0
M7i,6460,6460,2019-02-18 11:02:28.049,25876101039.0,2.0,5876.0,101.0,39.0
M7i,6460,6460,2019-02-18 11:02:34.549,337072045.0,0.0,337.0,72.0,45.0
M7i,6460,6460,2019-02-18 11:02:40.048,900076041.0,0.0,900.0,76.0,41.0
M7i,6460,6460,2019-02-18 11:02:45.585,1701071022.0,0.0,1701.0,71.0,22.0
M7i,6460,6460,2019-02-18 11:02:51.549,2284072092.0,0.0,2284.0,72.0,92.0
M7i,6460,6460,2019-02-18 11:02:58.049,2543073065.0,0.0,2543.0,73.0,65.0
M7i,6460,6460,2019-02-18 11:03:04.049,13378088052.0,1.0,3378.0,88.0,52.0
M7i,6460,6460,2019-02-18 11:03:09.548,24031100037.0,2.0,4031.0,100.0,37.0
M7i,6460,6460,2019-02-18 11:03:15.585,4355069046.0,0.0,4355.0,69.0,46.0
M7i,6460,6460,2019-02-18 11:03:21.585,5267069053.0,0.0,5267.0,69.0,53.0
M7i,6460,6460,2019-02-18 11:03:28.049,15997085044.0,1.0,5997.0,85.0,44.0
M7i,6460,6460,2019-02-18 11:03:34.048,596066043.0,0.0,596.0,66.0,43.0
M7i,6460,6460,2019-02-18 11:03:39.585,1062064039.0,0.0,1062.0,64.0,39.0
M7i,6460,6460,2019-02-18 11:03:51.585,2386060039.0,0.0,2386.0,60.0,39.0
M7i,6460,6460,2019-02-18 11:03:58.049,2840060172.0,0.0,2840.0,60.0,172.0
M7i,6460,6460,2019-02-18 11:04:04.048,13248085044.0,1.0,3248.0,85.0,44.0
M7i,6460,6460,2019-02-18 11:04:09.549,24089099044.0,2.0,4089.0,99.0,44.0
M7i,6460,6460,2019-02-18 11:04:16.048,14551080038.0,1.0,4551.0,80.0,38.0
M7i,6460,6460,2019-02-18 11:04:22.048,5219068070.0,0.0,5219.0,68.0,70.0
M7i,6460,6460,2019-02-18 11:04:27.549,5728066047.0,0.0,5728.0,66.0,47.0
M7i,6460,6460,2019-02-18 11:04:33.585,10419105039.0,1.0,419.0,105.0,39.0
M7i,6460,6460,2019-02-18 11:04:40.048,21081102040.0,2.0,1081.0,102.0,40.0
M7i,6460,6460,2019-02-18 11:04:45.548,11404084040.0,1.0,1404.0,84.0,40.0
M7i,6460,6460,2019-02-18 11:04:51.549,2261080039.0,0.0,2261.0,80.0,39.0
M7i,6460,6460,2019-02-18 11:04:57.549,12801100044.0,1.0,2801.0,100.0,44.0
M7i,6460,6460,2019-02-18 11:05:21.549,25202104038.0,2.0,5202.0,104.0,38.0
M7i,6460,6460,2019-02-18 11:05:27.575,15654102036.0,1.0,5654.0,102.0,36.0
M7i,6460,6460,2019-02-18 11:05:34.049,10249092038.0,1.0,249.0,92.0,38.0
M7i,6460,6460,2019-02-18 11:05:39.549,1193077040.0,0.0,1193.0,77.0,40.0
M7i,6460,6460,2019-02-18 11:05:45.548,1634071047.0,0.0,1634.0,71.0,47.0
M7i,6460,6460,2019-02-18 11:05:51.548,1973080064.0,0.0,1973.0,80.0,64.0
M7i,6460,6460,2019-02-18 11:05:58.049,22602099051.0,2.0,2602.0,99.0,51.0
M7i,6460,6460,2019-02-18 11:06:15.549,4604077037.0,0.0,4604.0,77.0,37.0
M7i,6460,6460,2019-02-18 11:06:21.549,25220102054.0,2.0,5220.0,102.0,54.0
M7i,6460,6460,2019-02-18 11:06:27.549,15853106055.0,1.0,5853.0,106.0,55.0
M7i,6460,6460,2019-02-18 11:06:39.549,10984085146.0,1.0,984.0,85.0,146.0
M7i,6460,6460,2019-02-18 11:06:45.549,11537092040.0,1.0,1537.0,92.0,40.0
M7i,6460,6460,2019-02-18 11:06:52.049,12174083040.0,1.0,2174.0,83.0,40.0
M7i,6460,6460,2019-02-18 11:06:57.549,2977072045.0,0.0,2977.0,72.0,45.0
M7i,6460,6460,2019-02-18 11:07:03.549,13321106041.0,1.0,3321.0,106.0,41.0
M7i,6460,6460,2019-02-18 11:07:09.549,14042086160.0,1.0,4042.0,86.0,160.0
M7i,6460,6460,2019-02-18 11:07:15.549,4542067039.0,0.0,4542.0,67.0,39.0
M7i,6460,6460,2019-02-18 11:07:21.548,5346077043.0,0.0,5346.0,77.0,43.0
M7i,6460,6460,2019-02-18 11:07:27.549,15777082039.0,1.0,5777.0,82.0,39.0
M7i,6460,6460,2019-02-18 11:07:33.549,334082040.0,0.0,334.0,82.0,40.0
M7i,6460,6460,2019-02-18 11:07:39.548,1072070042.0,0.0,1072.0,70.0,42.0
M7i,6460,6460,2019-02-18 11:07:46.049,1510112041.0,0.0,1510.0,112.0,41.0
M7i,6460,6460,2019-02-18 11:07:57.549,12678092041.0,1.0,2678.0,92.0,41.0
M7i,6460,6460,2019-02-18 11:08:03.549,3517106051.0,0.0,3517.0,106.0,51.0
M7i,6460,6460,2019-02-18 11:08:09.549,4004083043.0,0.0,4004.0,83.0,43.0
M7i,6460,6460,2019-02-18 11:08:16.049,4374076037.0,0.0,4374.0,76.0,37.0
M7i,6460,6460,2019-02-18 11:08:22.049,25070112040.0,2.0,5070.0,112.0,40.0
M7i,6460,6460,2019-02-18 11:08:33.549,404084068.0,0.0,404.0,84.0,68.0
M7i,6460,6460,2019-02-18 11:08:46.049,1675078048.0,0.0,1675.0,78.0,48.0
M7i,6460,6460,2019-02-18 11:08:52.048,12368089178.0,1.0,2368.0,89.0,178.0
M7i,6460,6460,2019-02-18 11:09:04.049,3252090043.0,0.0,3252.0,90.0,43.0
M7i,6460,6460,2019-02-18 11:09:10.553,4092099067.0,0.0,4092.0,99.0,67.0
M7i,6460,6460,2019-02-18 11:09:22.048,24980114039.0,2.0,4980.0,114.0,39.0
M7i,6460,6460,2019-02-18 11:09:33.569,10386081164.0,1.0,386.0,81.0,164.0
M7i,6460,6460,2019-02-18 11:09:39.548,10918102040.0,1.0,918.0,102.0,40.0
M7i,6460,6460,2019-02-18 11:09:46.049,1582087050.0,0.0,1582.0,87.0,50.0
M7i,6460,6460,2019-02-18 11:09:52.049,2399083045.0,0.0,2399.0,83.0,45.0
M7i,6460,6460,2019-02-18 11:09:57.549,2677101018.0,0.0,2677.0,101.0,18.0
M7i,6460,6460,2019-02-18 11:10:04.049,13372088041.0,1.0,3372.0,88.0,41.0
M7i,6460,6460,2019-02-18 11:10:16.112,24599112040.0,2.0,4599.0,112.0,40.0
M7i,6460,6460,2019-02-18 11:10:27.585,25605113043.0,2.0,5605.0,113.0,43.0
M7i,6460,6460,2019-02-18 11:10:51.585,2057080048.0,0.0,2057.0,80.0,48.0
M7i,6460,6460,2019-02-18 11:10:57.585,22879102035.0,2.0,2879.0,102.0,35.0
M7i,6460,6460,2019-02-18 11:11:15.585,24429108044.0,2.0,4429.0,108.0,44.0
M7i,6460,6460,2019-02-18 11:11:22.049,5020070070.0,0.0,5020.0,70.0,70.0
M7i,6460,6460,2019-02-18 11:11:27.549,25532102044.0,2.0,5532.0,102.0,44.0
M7i,6460,6460,2019-02-18 11:11:33.549,10256081040.0,1.0,256.0,81.0,40.0
M7i,6460,6460,2019-02-18 11:11:58.549,12875085160.0,1.0,2875.0,85.0,160.0
M7i,6460,6460,2019-02-18 11:12:03.549,23356128060.0,2.0,3356.0,128.0,60.0
M7i,6460,6460,2019-02-18 11:12:16.049,4668093044.0,0.0,4668.0,93.0,44.0
M7i,6460,6460,2019-02-18 11:12:22.049,15332089138.0,1.0,5332.0,89.0,138.0
M7i,6460,6460,2019-02-18 11:12:46.049,11729095039.0,1.0,1729.0,95.0,39.0
M7i,6460,6460,2019-02-18 11:12:58.049,22699095043.0,2.0,2699.0,95.0,43.0
M7i,6460,6460,2019-02-18 11:13:04.049,3573084043.0,0.0,3573.0,84.0,43.0
M7i,6460,6460,2019-02-18 11:13:22.049,5300092036.0,0.0,5300.0,92.0,36.0
